scene_id,speaker,text,emotion
4905,Rachel,What's wrong? Why are you worried? Let's go and join the fun!,joy
4905,Monica,Because Ross can be such a mess when he drinks! And what if he spills margaritas all over the apartment?,joy
4905,Chandler,"Wait, what's Ross's margarita night? Is it a surprise party? Can I be the guest of honor?",surprise
4905,Phoebe,Ross told me he's really upset about his recent breakup. I hope he's not using drinking to cope,sadness
4905,Joey,Stupid Ross! Why can't he just leave his ex alone? I'm tired of his drama!,anger
3869,Joey,"Oh no, Chandler's quitting his job? What's going on?",fear
3869,Chandler,"I just can't take it anymore, guys. I'm outta there.",surprise
3869,Monica,"Why are you doing this, Chandler? You loved your job!",anger
3869,Rachel,"Chandler, how could you do this to us? We're a team!",anger
3869,Ross,I'm with Monica and Rachel. You're being completely irresponsible!,anger
3869,Phoebe,"Hey, hey, guys. Let's not freak out. We'll find Chandler another job.",neutral
2135,Joey,"Oh no, my parents are coming to visit and I'm freaking out. They're gonna be so disappointed in me.",fear
2135,Chandler,"What's the big deal, Joey? Your parents are always on your case anyway. It's not like it's a surprise party or something.",surprise
2135,Monica,"I know how you feel, Joey. My parents are always expecting me to be perfect. But you know what? You're great just the way you are. We're all proud of you.",joy
2135,Joey,"Thanks, guys. But my parents are gonna be so mad when they find out I'm not a doctor. I'm still trying to decide what I want to do with my life.",fear
2135,Phoebe,"Hey, don't worry about it, Joey. You're a talented guy. You'll figure it out. And if not, you can always become a professional sandwich maker like me.",neutral
2135,Rachel,"Yeah, and I'm sure your parents will love the new sandwich shop you're gonna open.",neutral
8639,Monica,"Oh no, Rachel's sisters are coming to visit? That's terrifying!",fear
8639,Rachel,"I know, I'm really nervous about it too. What if they don't like our apartment?",fear
8639,Joey,What's the big deal? They're just sisters. I'm sure they'll be cool.,anger
8639,Phoebe,"Wait, what's going on? Why is everyone freaking out?",surprise
8639,Monica,Because Rachel's sisters are kind ofintense. And we're all worried about what they'll think of us.,sadness
8639,Chandler,"Well, I'm sure it'll be fine. We can just, you know, be ourselves and hope for the best.",neutral
6215,Joey,I had the most embarrassing moment last night,fear
6215,Chandler,"Oh, what happened?",anger
6215,Joey,I spilled coffee all over my shirt and tripped on my way to the bathroom,anger
6215,Monica,That's hilarious! I once spilled an entire tray of drinks at a party,joy
6215,Rachel,"I once had to give a presentation in front of my entire class, and I forgot what I was saying",joy
6215,Phoebe,"I once sang 'Smelly Cat' in front of a packed bar, and they all clapped along",joy
9649,Joey,"Whoa, Phoebe, what's going on?",fear
9649,Phoebe,"Guys, I just found out my dad's alive.",disgust
9649,Chandler,"Ugh, that's disgusting. What kind of sicko keeps their kid in a box?",disgust
9649,Ross,"That's it, I've had enough of this conversation. We're not talking about this anymore.",anger
9649,Monica,"Okay, okay, let's calm down. Phoebe, maybe you should talk to someone about this.",neutral
9649,Rachel,"Wait, what?! You mean your dad's a real person?! I thought he was just a myth!",surprise
7248,Joey,"Guys, I have a date tonight and I'm freaking out. What if it's a total disaster?",fear
7248,Chandler,Ha! You think you're the only one who's nervous? I'm sure your date will be a total disaster.,fear
7248,Monica,"Oh my god, did you guys hear that? Joey's on a date tonight! And look, he's already running late!",surprise
7248,Rachel,"So, Joey, what's the plan for tonight? Are you going to try to make a good impression?",neutral
7248,Phoebe,"I'm sure he'll be fine. I mean, what's the worst that could happen? He'll get stuck with the bill?",neutral
7248,Ross,"You know, Joey, I've been in your shoes before. And let me tell you, it's not fun. But hey, at least you're not as bad as me.",anger
2992,Chandler,"Oh no, I think I just accidentally invited the entire coffee shop to our Thanksgiving dinner",fear
2992,Monica,"Oh, Chandler, that's hilarious! I'm sure it'll be fine, we can justumuse the extra chairs",joy
2992,Joey,"Yeah, and we can serve turkey sandwiches, that's always a winner! Can I be in charge of the turkey sandwiches?",joy
2992,Phoebe,"I'll bring the dessert, I have this amazing vegan pumpkin pie recipe",joy
2992,Rachel,"And I'll bring the drinks, I just got a new coffee maker and I want to try it out",joy
2992,Ross,"I'll be in charge of the science experiments, I mean, the games. We can play 'Pin the Tail on the Turkey'!",joy
7240,Rachel,What's going on with Monica and Chandler? They're always sneaking around.,fear
7240,Monica,"Rachel, don't be ridiculous! We're just friends.",anger
7240,Joey,"Whoa, did you guys just hear that? Monica and Chandler aretogether?",surprise
7240,Phoebe,"Oh no, this is terrible! They're going to get hurt.",sadness
7240,Phoebe,I'm so sad for them. They're meant to be together.,sadness
7240,Chandler,Gotcha! I just wanted to see how long it would take for you guys to figure it out.,surprise
9495,Joey,"Dude, I'm telling you, Chandler loves dogs!",fear
9495,Chandler,"What? No, I don't love dogs. I justappreciate them from a distance.",fear
9495,Monica,"Oh, come on, Chandler! You're just pretending to hate dogs because you're afraid of getting too close!",joy
9495,Rachel,"So, what's the deal with Chandler and dogs, anyway?",neutral
9495,Ross,I think it's because Chandler's allergic to dogs. That's why he's always making jokes about them.,neutral
9495,Phoebe,"Yeah, or maybe he's just afraid of being licked.",neutral
7486,Chandler,"Oh no, oh no, oh no! Joey's getting married? To Monica? That's like, a recipe for disaster!",fear
7486,Chandler,What if they get cold feet? What if they can't even stand each other? It's all just sounpredictable!,fear
7486,Joey,"Hey, hey, hey! It's just a pretend wedding, guys! Don't worry about it.",fear
7486,Monica,"I know it's just pretend, but I'm really excited to plan this wedding. It'll be fun!",neutral
7486,Rachel,"Yeah, I love planning parties! Can I help with the decorations?",neutral
7486,Ross,"Whoa, whoa, whoa! A pretend wedding? That's the most romantic thing I've ever heard! Can I be the officiant?",joy
4052,Joey,I'm really nervous about sailing with Phoebe. What if I sink the boat?,fear
4052,Phoebe,"Joey, you'll be fine. I've sailed with plenty of 'novices' before. Just trust me.",fear
4052,Monica,"Hey guys, what's going on? Are you talking about sailing?",neutral
4052,Joey,"Yeah, I'm just really scared. I don't know how to sail. I've never even been on a boat before.",sadness
4052,Phoebe,"Wait, what?! You've never been on a boat before?! Joey, that's crazy!",surprise
4052,Chandler,"Ugh, this is disgusting. You're actually going to make him sail with no experience? That's just irresponsible.",disgust
2695,Monica,"Guys, have you heard about Phoebe's latest thing? She says she's been getting these psychic visions about her own death.",fear
2695,Joey,"What? That's crazy, Phoebe. You're not gonna die.",neutral
2695,Chandler,"Yeah, and even if she did, I'm sure it would be a boring death. Like, 'Phoebe died of old age while watching cat videos'.",neutral
2695,Phoebe,You guys don't understand! I'm trying to prepare myself for the inevitable. I've been practicing my 'dying' poses in front of the mirror.,joy
2695,Monica,"Phoebe, stop it. You're not going to die. We're going to prevent it.",fear
2695,Rachel,"Okay, let's just calm down and talk about this rationally. Phoebe, have you been experiencing any other strange occurrences?",neutral
1984,Rachel,"Oh no, I'm so nervous about the trip to London! What if we get lost?",fear
1984,Monica,"Stop being so paranoid, Rachel! We'll figure it out. And besides, it's not like we're going to be alone. We have each other.",anger
1984,Ross,"Hey, hey, let's not fight about this. We're all going to be fine. We've planned everything out.",neutral
1984,Joey,"Yeah, and we're going to have so much fun! We can hit up that new pub I heard about, and maybe even see a football match!",joy
1984,Chandler,"Ugh, do we have to go to a football match? Can't we just stay in and play video games instead?",joy
1984,Phoebe,"Oh, I don't know about this tripI've been having these weird visions about a red phone booth and a Tube trainit's freaking me out!",fear
3511,Rachel,"I don't know how much more of this I can take, Monica's always planning these huge birthday surprises and I'm just not comfortable with all that attention.",fear
3511,Monica,"What's wrong, Rach? You're always saying how much you love surprises, now you're acting like it's a bad thing.",fear
3511,Joey,"Yeah, and what's the big deal? It's just a little party, it's not like Monica's going to make you eat a whole cake by yourself.",fear
3511,Phoebe,"I don't know why you guys are being so uptight, it's just a birthday, not a life-or-death situation.",anger
3511,Chandler,"Yeah, and what's with all the fuss? It's just a birthday, we're not going to make a big deal out of it.",anger
3511,Ross,"I think we should just agree to disagree, Phoebe and I are going to plan a surprise party whether you guys like it or not.",anger
4847,Chandler,"Monica's making candy for the neighbors? That's, like, a recipe for disaster.",fear
4847,Chandler,"I mean, have you seen her kitchen? It's a biohazard waiting to happen.",fear
4847,Rachel,"Hey, don't worry about it. Monica's a great cook. I'm sure it'll be fine.",neutral
4847,Monica,"Thanks, Rach. I've got everything under control. It's just a little candy-making.",neutral
4847,Joey,Can I help? I love candy!,neutral
4847,Phoebe,"Yeah, me too! What kind of candy is she making?",neutral
9019,Monica,"Phoebe, what's going on? You're freaking out!",fear
9019,Phoebe,"I just got a reading from my tarot cards, and it said I'm going to die soon.",fear
9019,Rachel,"Oh, Phoebe, that's terrible. I'm so sorry.",sadness
9019,Joey,"Whoa, that's crazy! What did the cards say exactly?",surprise
9019,Chandler,"Yeah, and did they give you a specific date or anything?",surprise
9019,Phoebe,"Actually, they said I'd die on my birthday next year. Isn't that wild?",joy
4753,Monica,"Oh my god, Ross, what are you doing? You're wearing leather pants in public!",fear
4753,Ross,"Hey, I'm trying something new! Don't be jealous because you're not bold enough to try new things.",surprise
4753,Joey,"Hey, what's the big deal about leather pants? I've worn them before.",neutral
4753,Rachel,"Ross, those pants are soawkward. Please take them off!",anger
4753,Chandler,"Oh, wow! Ross, did you get those at the Renaissance Faire?",surprise
4753,Monica,"Ross, seriously, take them off! You're embarrassing us!",surprise
6998,Joey,"Oh my god, what's going on? You're going to tell us something, right?",fear
6998,Chandler,"Okay, fine. I have something to confess. It's justI'm really bad at taking baths.",fear
6998,Monica,"What's wrong with taking baths? That's weird, Chandler.",neutral
6998,Ross,"Wait, you're afraid of water? That's crazy! Did something happen to you?",surprise
6998,Rachel,"Aww, poor Chandler. What happened? Did someone bully you in the bathtub?",sadness
6998,Phoebe,"Hey, don't worry, guys. We're all here for you, Chandler. And besides, I have a great bath time story to share.",neutral
8041,Monica,"Oh no, Ross is buying a new couch?! I had no idea he was planning on redecorating!",fear
8041,Ross,"What's wrong, Monica? I just thought it was time for a change. And I found the most amazing couch at the sale!",joy
8041,Joey,"Whoa, a new couch? That's awesome! Can I be the first to sit on it?",joy
8041,Chandler,"Yeah, and I can already imagine the hilarious memes we'll make out of it",joy
8041,Phoebe,"Wait, Ross, are you sure you're not just trying to distract us from your pivot career?",surprise
8041,Rachel,"What pivot career? Ross, you're a paleontologist! What could you possibly be pivoting to?",surprise
3126,Joey,"Oh my God, what's going on here?!",fear
3126,Joey,"This can't be happening! Monica and Chandler, together?!",fear
3126,Rachel,"Guys, let's not jump to conclusions. Maybe there's a reasonable explanation.",neutral
3126,Chandler,"Yeah, we were justuhdiscussing a business deal.",neutral
3126,Monica,"It's not what it looks like, guys. We can explain.",neutral
3126,Phoebe,This is so sad. I always thought Monica and Chandler were just friends.,sadness
3126,Ross,"Well, I guess this changes everything. We'll just have to get used to it.",neutral
9161,Joey,"Dude, did you hear about Ross's latest divorce?",fear
9161,Monica,What?! That's crazy! I thought he was finally happy with Rachel!,surprise
9161,Chandler,"Yeah, I heard it's not going well. Maybe he's just not cut out for the whole 'being in a relationship' thing.",neutral
9161,Phoebe,"Aww, poor Ross! I'm sure he'll find someone who loves him for who he isor at least, who loves him for his dinosaurs.",joy
9161,Rachel,"I don't know what to say. I really care about Ross, but I don't think I'm the right person for him right now.",neutral
9161,Monica,This is so scary! What if Ross ends up alone forever? We have to do something to help him!,fear
2441,Monica,"Oh no, I'm so worried about burning the turkey for Thanksgiving!",fear
2441,Chandler,"Hey, it's just a turkey, it's not the end of the world.",neutral
2441,Rachel,"Oh, look! Monica's making a cake and it's turning out perfectly!",joy
2441,Joey,"Yeah, and it smells amazing! Can I have a slice?",joy
2441,Phoebe,"Ugh, have you guys seen the state of Monica's kitchen? It's like a biohazard!",disgust
2441,Ross,"Ha! Yeah, but at least the cake turned out okay.",joy
2154,Rachel,"I'm so nervous about these therapy sessions, I don't know what to expect.",fear
2154,Monica,"Oh, Rachel, it'll be great! You'll get to talk about all your feelings and work through them.",joy
2154,Joey,"Yeah, and maybe you'll even learn some new ways to deal with stress and anxiety!",joy
2154,Chandler,"Ugh, therapy is somushy. I don't know how you're going to handle it, Rach.",sadness
2154,Phoebe,"Ew, don't be gross, Chandler. Therapy is actually really helpful. And Rachel, you'll be great!",disgust
2154,Rachel,"I'm really struggling to open up to this therapist. It's like, I don't want to talk about my feelings.",sadness
2171,Monica,"Oh no, I just set the kitchen on fire trying to make a simple omelette!",fear
2171,Rachel,"Monica, are you okay? That's terrible! I'm so sorry.",sadness
2171,Joey,"Hey, it's just a little smoke, guys. It's not the end of the world.",neutral
2171,Chandler,"Well, at least the fire department will have a good story to tell.",joy
2171,Phoebe,"That's so true, Chandler! And maybe we can even get a discount on our next meal.",joy
2171,Ross,"Wait, did I just hear someone say 'discount' on a meal? Is this a joke?",surprise
6644,Rachel,"Oh my god, Phoebe, how did you even get a taxi driving job? I'm terrified you're going to hurt someone!",fear
6644,Phoebe,"Hey, I'm a great driver! And it's not like I'm going to hurt anyone on purpose. You're just being paranoid, Rach.",anger
6644,Monica,"I don't know, guys. I'm really worried about Phoebe driving around the city. What if she gets into an accident?",sadness
6644,Joey,"Accident? Who cares? Phoebe's got a great attitude, and that's what matters. She'll figure it out.",sadness
6644,Ross,"Wait, Phoebe's driving a taxi? That's crazy! And I just got a call from a friend who said he took a ride with her and she drove like a maniac!",surprise
6644,Chandler,"Yeah, and I just got a call from my sister who said she took a ride with Phoebe and Phoebe got lost in the Bronx!",surprise
8211,Monica,"Oh no, I just set the kitchen on fire while trying to make a simple salad!",fear
8211,Rachel,"Oh my god, are you okay? That's so crazy!",joy
8211,Monica,"Yeah, I'm fine, but the kitchen is a mess! And I just ruined dinner.",joy
8211,Chandler,"Well, at least you're consistent, Monica. You always seem to make a mess in the kitchen.",joy
8211,Joey,"Wait, how did you set the kitchen on fire? Did you use a blowtorch?",joy
8211,Phoebe,"Actually, I think I saw a cooking show once where someone set the kitchen on fire too.",surprise
8211,Ross,"Well, let's just order some pizza and forget about it.",neutral
7607,Monica,"Oh no, we have to play the trivia game for the apartment. I'm so nervous, I don't want to get stuck with a bad team.",fear
7607,Joey,"What's the big deal? It's just a game! We'll have fun, I promise.",surprise
7607,Monica,"You're not taking this seriously, Joey. We can't just show up and expect to win. We need a strategy.",neutral
7607,Rachel,You know what? I'm sick of Monica's bossing us around. We should just pick our teams randomly and see what happens.,anger
7607,Chandler,"Ha! Rachel's got a point, Monica. You're always trying to control everything. Maybe we should just let go and have some fun.",anger
7607,Phoebe,"Wait, wait, wait! I just had the craziest idea! We should have a tiebreaker question and the winner gets to choose the team! That way, everyone gets a chance to win!",surprise
7817,Monica,"Guys, have you seen the way Rachel's been staring at Tag?",fear
7817,Chandler,"Oh, she's got it bad! I'm surprised she's not writing his name on her notebook.",joy
7817,Joey,"What's the big deal? Tag's okay, I guess.",neutral
7817,Phoebe,I think it's sweet. Rachel deserves some romance.,neutral
7817,Ross,This is a disaster waiting to happen. Rachel's got a crush on a guy who's out of her league.,anger
7817,Monica,"Oh no, what if Tag doesn't feel the same way? Rachel's going to be devastated.",fear
1632,Rachel,I don't know how I'm going to fit all these new responsibilities into my life. What if I fail?,fear
1632,Monica,"Well, you've always been good at handling stress. I'm sure you'll figure it out.",neutral
1632,Ross,"Wait, what's going on? How did we not know about this sooner?",surprise
1632,Joey,Yay! New chapter in life! Let's celebrate!,joy
1632,Chandler,"Ugh, this is all soicky. I don't want to think about it.",disgust
1632,Phoebe,"Whoa, I just had the craziest idea! We should have a big party to mark this transition!",surprise
5739,Joey,"Guys, I just got rejected from another audition. I'm starting to think I'll never make it as an actor.",fear
5739,Chandler,"Oh, come on Joey, you're just having a bad streak. It's not the end of the world.",fear
5739,Joey,A bad streak? I've been rejected from every audition I've been to this year! It's like they're all out to get me.,anger
5739,Monica,"Hey guys, let's not worry about Joey's acting career right now. We have more important things to discuss.",neutral
5739,Rachel,"Wait, what's this I hear about Joey's audition? Did something crazy happen?",surprise
5739,Phoebe,"Yeah, Joey's been having a tough time lately. But hey, maybe he should try acting in a commercial or something.",neutral
3460,Joey,I'm really worried about my audition today. What if I don't get the part?,fear
3460,Monica,"Joey, you've been preparing for weeks. You'll do great, just relax.",neutral
3460,Joey,But what if I mess up? My mom is going to kill me. She's been on my case about my acting career for years.,fear
3460,Chandler,"Yeah, family pressure can be tough. I know I'm not exactly thrilled about my dad's expectations, but I'll figure it out.",neutral
3460,Joey,"I don't know how you do it, Chandler. My family is always on my case about something. It's exhausting.",fear
3460,Rachel,"Hey, guys, can we talk about something else? This is all getting a bit heavy.",neutral
